"","Country","Year","fertility","life","population","child_mortality","gdp","region"
"4970","Latvia",1983,2.062,69.39,2548940,23.6,11957,"Europe & Central Asia"
"4971","Latvia",1984,2.102,69.44,2563992,22.4,12572,"Europe & Central Asia"
"4972","Latvia",1985,2.129,69.59,2582011,21,12448,"Europe & Central Asia"
"4973","Latvia",1986,2.136,70.96,2604319,19.6,12959,"Europe & Central Asia"
"4974","Latvia",1987,2.119,71.01,2629552,18.6,13182,"Europe & Central Asia"
"4975","Latvia",1988,2.077,70.92,2652332,18.3,13770,"Europe & Central Asia"
"4976","Latvia",1989,2.012,70.41,2665405,19,14466,"Europe & Central Asia"
"4977","Latvia",1990,1.923,69.46,2663905,20.4,13383,"Europe & Central Asia"
"4978","Latvia",1991,1.815,69.17,2645539,22,11735,"Europe & Central Asia"
"4979","Latvia",1992,1.696,68.45,2612722,23.2,8057,"Europe & Central Asia"
"4980","Latvia",1993,1.575,66.63,2571110,23.8,7792,"Europe & Central Asia"
"4981","Latvia",1994,1.459,65.17,2528893,24,8081,"Europe & Central Asia"
"4982","Latvia",1995,1.357,66.01,2492095,23.7,8110,"Europe & Central Asia"
"4983","Latvia",1996,1.275,68.6,2462617,22.9,8408,"Europe & Central Asia"
"4984","Latvia",1997,1.216,69.21,2438994,21.6,9238,"Europe & Central Asia"
"4985","Latvia",1998,1.18,68.86,2419819,20.1,9912,"Europe & Central Asia"
"4986","Latvia",1999,1.168,69.64,2402452,18.6,10208,"Europe & Central Asia"
"4987","Latvia",2000,1.178,70.16,2384972,17.2,10859,"Europe & Central Asia"
"4988","Latvia",2001,1.207,69.88,2367302,16,11787,"Europe & Central Asia"
"4989","Latvia",2002,1.247,70.17,2350340,15.1,12782,"Europe & Central Asia"
"4990","Latvia",2003,1.294,70.62,2334225,14.3,14020,"Europe & Central Asia"
"4991","Latvia",2004,1.342,70.92,2319229,13.4,15437,"Europe & Central Asia"
"4992","Latvia",2005,1.388,70.61,2305528,12.5,17192,"Europe & Central Asia"
"4993","Latvia",2006,1.43,70.53,2293080,11.8,19367,"Europe & Central Asia"
"4994","Latvia",2007,1.467,70.77,2281693,11.1,21438,"Europe & Central Asia"
"4995","Latvia",2008,1.501,71.635,2271198,10.5,20977,"Europe & Central Asia"
"4996","Latvia",2009,1.529,71.736,2261380,9.9,18300,"Europe & Central Asia"
"4997","Latvia",2010,1.553,71.836,2252060,9.4,18148,"Europe & Central Asia"
"4998","Latvia",2011,1.573,71.94,2243142,9,19405,"Europe & Central Asia"
"4999","Latvia",2012,1.591,72.045,2234572,8.7,20597,"Europe & Central Asia"
"5000","Latvia",2013,1.607,72.15,2226260,8.4,21699,"Europe & Central Asia"
"5001","Lebanon",1964,5.583,64.435,2147273,69.1,9767,"Middle East & North Africa"
"5002","Lebanon",1965,5.501,64.709,2203902,67.6,10545,"Middle East & North Africa"
"5003","Lebanon",1966,5.403,64.982,2256917,66.3,11047,"Middle East & North Africa"
"5004","Lebanon",1967,5.295,65.255,2306528,65.2,10320,"Middle East & North Africa"
"5005","Lebanon",1968,5.181,65.528,2355380,64.2,11391,"Middle East & North Africa"
"5006","Lebanon",1969,5.064,65.8,2407221,63.4,11422,"Middle East & North Africa"
"5007","Lebanon",1970,4.948,66.067,2464286,62.7,11978,"Middle East & North Africa"
"5008","Lebanon",1971,4.836,66.323,2528423,61.9,12871,"Middle East & North Africa"
"5009","Lebanon",1972,4.73,66.565,2597588,61.2,14207,"Middle East & North Africa"
"5010","Lebanon",1973,4.629,66.789,2665458,60.5,14597,"Middle East & North Africa"
"5011","Lebanon",1974,4.534,66.995,2723330,59.6,14773,"Middle East & North Africa"
"5012","Lebanon",1975,4.444,67.182,2765289,58.6,10242,"Middle East & North Africa"
"5013","Lebanon",1976,4.357,67.351,2788641,57.4,4303,"Middle East & North Africa"
"5014","Lebanon",1977,4.271,67.507,2796136,56,7403,"Middle East & North Africa"
"5015","Lebanon",1978,4.182,67.656,2794001,54.5,7589,"Middle East & North Africa"
"5016","Lebanon",1979,4.092,67.803,2791308,52.9,8585,"Middle East & North Africa"
"5017","Lebanon",1980,3.997,67.954,2794638,51.2,9098,"Middle East & North Africa"
"5018","Lebanon",1981,3.898,68.113,2807342,49.4,9165,"Middle East & North Africa"
"5019","Lebanon",1982,3.796,68.286,2827767,47.5,5811,"Middle East & North Africa"
"5020","Lebanon",1983,3.692,68.474,2851609,45.6,7026,"Middle East & North Africa"
"5021","Lebanon",1984,3.587,68.68,2872204,43.6,10182,"Middle East & North Africa"
"5022","Lebanon",1985,3.482,68.904,2885481,41.6,12739,"Middle East & North Africa"
"5023","Lebanon",1986,3.379,69.143,2888455,39.6,12021,"Middle East & North Africa"
"5024","Lebanon",1987,3.279,69.394,2884778,37.7,14077,"Middle East & North Africa"
"5025","Lebanon",1988,3.182,69.656,2884840,35.9,10186,"Middle East & North Africa"
"5026","Lebanon",1989,3.09,69.93,2902893,34.1,5891,"Middle East & North Africa"
"5027","Lebanon",1990,3.002,70.222,2948372,32.5,7734,"Middle East & North Africa"
"5028","Lebanon",1991,2.919,70.537,3026061,31,10497,"Middle East & North Africa"
"5029","Lebanon",1992,2.841,70.878,3130785,29.6,10699,"Middle East & North Africa"
"5030","Lebanon",1993,2.765,71.248,3249799,28.3,11136,"Middle East & North Africa"
"5031","Lebanon",1994,2.691,71.646,3364891,27,11729,"Middle East & North Africa"
"5032","Lebanon",1995,2.617,72.07,3462974,25.8,12254,"Middle East & North Africa"
"5033","Lebanon",1996,2.543,72.515,3539137,24.6,12726,"Middle East & North Africa"
"5034","Lebanon",1997,2.468,72.975,3597350,23.5,12347,"Middle East & North Africa"
"5035","Lebanon",1998,2.39,73.446,3644171,22.3,12703,"Middle East & North Africa"
"5036","Lebanon",1999,2.31,73.923,3690033,21.2,12475,"Middle East & North Africa"
"5037","Lebanon",2000,2.226,74.409,3742329,20,12335,"Middle East & North Africa"
"5038","Lebanon",2001,2.137,74.909,3802903,18.8,12356,"Middle East & North Africa"
"5039","Lebanon",2002,2.044,75.424,3868504,17.6,12199,"Middle East & North Africa"
"5040","Lebanon",2003,1.948,75.952,3935421,16.4,11998,"Middle East & North Africa"
"5041","Lebanon",2004,1.854,76.484,3998042,15.2,12348,"Middle East & North Africa"
"5042","Lebanon",2005,1.765,77.008,4052420,14.1,12258,"Middle East & North Africa"
"5043","Lebanon",2006,1.686,77.506,4097457,13,12171,"Middle East & North Africa"
"5044","Lebanon",2007,1.621,77.97,4134872,12.1,13122,"Middle East & North Africa"
"5045","Lebanon",2008,1.57,78.392,4166915,11.3,14158,"Middle East & North Africa"
"5046","Lebanon",2009,1.535,78.77,4196990,10.7,15393,"Middle East & North Africa"
"5047","Lebanon",2010,1.513,79.11,4227597,10.1,16263,"Middle East & North Africa"
"5048","Lebanon",2011,1.502,79.421,4259405,9.7,16431,"Middle East & North Africa"
"5049","Lebanon",2012,1.498,79.716,4291719,9.3,16633,"Middle East & North Africa"
"5050","Lebanon",2013,1.495,80.007,4324060,8.9,16623,"Middle East & North Africa"
"5051","Lesotho",1964,5.806,48.077,915820,189.7,711,"Sub-Saharan Africa"
"5052","Lesotho",1965,5.802,48.26,933664,189.5,708,"Sub-Saharan Africa"
"5053","Lesotho",1966,5.801,48.397,952235,188.8,707,"Sub-Saharan Africa"
"5054","Lesotho",1967,5.803,48.518,971576,187.1,767,"Sub-Saharan Africa"
"5055","Lesotho",1968,5.805,48.651,991576,184.5,748,"Sub-Saharan Africa"
"5056","Lesotho",1969,5.807,48.817,1012087,181,741,"Sub-Saharan Africa"
"5057","Lesotho",1970,5.808,49.031,1033044,177,742,"Sub-Saharan Africa"
"5058","Lesotho",1971,5.807,49.303,1054333,172.9,659,"Sub-Saharan Africa"
"5059","Lesotho",1972,5.802,49.627,1076100,168.5,768,"Sub-Saharan Africa"
"5060","Lesotho",1973,5.794,49.999,1098849,163.9,949,"Sub-Saharan Africa"
"5061","Lesotho",1974,5.78,50.418,1123261,158.8,984,"Sub-Saharan Africa"
"5062","Lesotho",1975,5.761,50.887,1149797,153.3,882,"Sub-Saharan Africa"
"5063","Lesotho",1976,5.736,51.408,1178551,147.4,1002,"Sub-Saharan Africa"
"5064","Lesotho",1977,5.706,51.973,1209290,141.2,1149,"Sub-Saharan Africa"
"5065","Lesotho",1978,5.672,52.57,1241725,135,1339,"Sub-Saharan Africa"
"5066","Lesotho",1979,5.633,53.184,1275421,128.7,1162,"Sub-Saharan Africa"
"5067","Lesotho",1980,5.589,53.795,1309981,122.6,1100,"Sub-Saharan Africa"
"5068","Lesotho",1981,5.542,54.38,1345398,116.7,1081,"Sub-Saharan Africa"
"5069","Lesotho",1982,5.491,54.927,1381537,111.1,1090,"Sub-Saharan Africa"
"5070","Lesotho",1983,5.436,55.433,1417720,105.9,1079,"Sub-Saharan Africa"
"5071","Lesotho",1984,5.377,55.897,1453098,101.3,1101,"Sub-Saharan Africa"
"5072","Lesotho",1985,5.313,56.363,1487079,97.2,1113,"Sub-Saharan Africa"
"5073","Lesotho",1986,5.244,56.895,1519369,93.6,1144,"Sub-Saharan Africa"
"5074","Lesotho",1987,5.169,57.513,1550144,90.4,1124,"Sub-Saharan Africa"
"5075","Lesotho",1988,5.088,58.192,1579900,87.7,1202,"Sub-Saharan Africa"
"5076","Lesotho",1989,5.004,58.875,1609386,85.4,1248,"Sub-Saharan Africa"
"5077","Lesotho",1990,4.919,59.442,1639177,83.7,1301,"Sub-Saharan Africa"
"5078","Lesotho",1991,4.837,59.75,1669190,82.8,1326,"Sub-Saharan Africa"
"5079","Lesotho",1992,4.759,59.695,1699284,82.9,1395,"Sub-Saharan Africa"
"5080","Lesotho",1993,4.686,59.215,1729896,84,1413,"Sub-Saharan Africa"
"5081","Lesotho",1994,4.617,58.302,1761558,86.4,1461,"Sub-Saharan Africa"
"5082","Lesotho",1995,4.548,56.958,1794531,89.6,1466,"Sub-Saharan Africa"
"5083","Lesotho",1996,4.475,55.222,1829222,93,1520,"Sub-Saharan Africa"
"5084","Lesotho",1997,4.394,53.235,1865218,96.4,1563,"Sub-Saharan Africa"
"5085","Lesotho",1998,4.302,51.156,1900962,99.8,1572,"Sub-Saharan Africa"
"5086","Lesotho",1999,4.2,49.114,1934337,102.9,1563,"Sub-Saharan Africa"
"5087","Lesotho",2000,4.089,47.265,1963878,106,1629,"Sub-Saharan Africa"
"5088","Lesotho",2001,3.975,45.745,1988983,108.6,1684,"Sub-Saharan Africa"
"5089","Lesotho",2002,3.862,44.611,2010261,111.2,1680,"Sub-Saharan Africa"
"5090","Lesotho",2003,3.754,43.889,2028976,113.8,1747,"Sub-Saharan Africa"
"5091","Lesotho",2004,3.654,43.597,2047006,115.8,1775,"Sub-Saharan Africa"
"5092","Lesotho",2005,3.562,43.724,2065752,117.3,1810,"Sub-Saharan Africa"
"5093","Lesotho",2006,3.48,44.22,2085561,118.3,1873,"Sub-Saharan Africa"
"5094","Lesotho",2007,3.405,44.961,2106128,115.6,1947,"Sub-Saharan Africa"
"5095","Lesotho",2008,3.335,45.825,2127412,114.2,2041,"Sub-Saharan Africa"
"5096","Lesotho",2009,3.269,46.729,2149201,105.7,2091,"Sub-Saharan Africa"
"5097","Lesotho",2010,3.207,47.584,2171318,101.5,2235,"Sub-Saharan Africa"
"5098","Lesotho",2011,3.148,48.327,2193843,98.5,2301,"Sub-Saharan Africa"
"5099","Lesotho",2012,3.092,48.947,2216850,97.5,2390,"Sub-Saharan Africa"
"5100","Lesotho",2013,3.038,49.446,2240126,98.9,2473,"Sub-Saharan Africa"
"5101","Liberia",1964,6.5,36.049,1230038,311.7,1287,"Sub-Saharan Africa"
"5102","Liberia",1965,6.524,36.52,1261555,308.8,1298,"Sub-Saharan Africa"
"5103","Liberia",1966,6.552,37.03,1294368,305.6,1348,"Sub-Saharan Africa"
"5104","Liberia",1967,6.583,37.564,1328506,301.4,1386,"Sub-Saharan Africa"
"5105","Liberia",1968,6.617,38.113,1364046,296.8,1399,"Sub-Saharan Africa"
"5106","Liberia",1969,6.655,38.674,1401077,291.6,1446,"Sub-Saharan Africa"
"5107","Liberia",1970,6.695,39.254,1439677,286.3,1486,"Sub-Saharan Africa"
"5108","Liberia",1971,6.736,39.867,1479831,281.2,1507,"Sub-Saharan Africa"
"5109","Liberia",1972,6.777,40.522,1521565,276.2,1507,"Sub-Saharan Africa"
"5110","Liberia",1973,6.815,41.217,1565044,271.3,1510,"Sub-Saharan Africa"
"5111","Liberia",1974,6.849,41.943,1610474,266.1,1505,"Sub-Saharan Africa"
"5112","Liberia",1975,6.88,42.686,1657971,261.2,1394,"Sub-Saharan Africa"
"5113","Liberia",1976,6.907,43.431,1706539,256.8,1408,"Sub-Saharan Africa"
"5114","Liberia",1977,6.93,44.156,1755815,252.3,1370,"Sub-Saharan Africa"
"5115","Liberia",1978,6.95,44.838,1807164,248.4,1397,"Sub-Saharan Africa"
"5116","Liberia",1979,6.964,45.458,1862497,244.6,1408,"Sub-Saharan Africa"
"5117","Liberia",1980,6.973,45.996,1922536,241.1,1268,"Sub-Saharan Africa"
"5118","Liberia",1981,6.973,46.435,1988931,238,1168,"Sub-Saharan Africa"
"5119","Liberia",1982,6.964,46.778,2059483,235.6,1138,"Sub-Saharan Africa"
"5120","Liberia",1983,6.946,47.032,2126455,234,1055,"Sub-Saharan Africa"
"5121","Liberia",1984,6.917,47.206,2179471,233.7,1015,"Sub-Saharan Africa"
"5122","Liberia",1985,6.875,47.298,2211509,235,971,"Sub-Saharan Africa"
"5123","Liberia",1986,6.82,47.309,2221350,237.8,947,"Sub-Saharan Africa"
"5124","Liberia",1987,6.752,47.26,2212690,242.1,959,"Sub-Saharan Africa"
"5125","Liberia",1988,6.673,47.189,2189831,246.9,988,"Sub-Saharan Africa"
"5126","Liberia",1989,6.587,47.138,2159264,251.5,1020,"Sub-Saharan Africa"
"5127","Liberia",1990,6.499,47.183,2127098,255,503,"Sub-Saharan Africa"
"5128","Liberia",1991,6.414,47.406,2091355,256.7,439,"Sub-Saharan Africa"
"5129","Liberia",1992,6.336,47.839,2054179,255.4,290,"Sub-Saharan Africa"
"5130","Liberia",1993,6.267,48.475,2030591,251.6,197,"Sub-Saharan Africa"
"5131","Liberia",1994,6.208,49.283,2039922,245.5,153,"Sub-Saharan Africa"
"5132","Liberia",1995,6.156,50.163,2094591,237.4,142,"Sub-Saharan Africa"
"5133","Liberia",1996,6.109,50.984,2203809,227.7,151,"Sub-Saharan Africa"
"5134","Liberia",1997,6.061,51.641,2360511,217.1,289,"Sub-Saharan Africa"
"5135","Liberia",1998,6.008,52.082,2540835,205.8,346,"Sub-Saharan Africa"
"5136","Liberia",1999,5.948,52.314,2710963,193.9,397,"Sub-Saharan Africa"
"5137","Liberia",2000,5.88,52.424,2847290,181.8,473,"Sub-Saharan Africa"
"5138","Liberia",2001,5.804,52.549,2939296,169.7,557,"Sub-Saharan Africa"
"5139","Liberia",2002,5.722,52.828,2996082,157.6,718,"Sub-Saharan Africa"
"5140","Liberia",2003,5.635,53.347,3037412,145.9,474,"Sub-Saharan Africa"
"5141","Liberia",2004,5.547,54.116,3092721,134.8,441,"Sub-Saharan Africa"
"5142","Liberia",2005,5.456,55.088,3182539,124.7,470,"Sub-Saharan Africa"
"5143","Liberia",2006,5.366,56.164,3313718,115.7,499,"Sub-Saharan Africa"
"5144","Liberia",2007,5.277,57.212,3477197,107.8,555,"Sub-Saharan Africa"
"5145","Liberia",2008,5.19,58.132,3658460,100.9,588,"Sub-Saharan Africa"
"5146","Liberia",2009,5.106,58.884,3835929,94.7,643,"Sub-Saharan Africa"
"5147","Liberia",2010,5.024,59.459,3994122,89.3,689,"Sub-Saharan Africa"
"5148","Liberia",2011,4.945,59.885,4128572,84.5,729,"Sub-Saharan Africa"
"5149","Liberia",2012,4.868,60.23,4244684,80.3,782,"Sub-Saharan Africa"
"5150","Liberia",2013,4.792,60.556,4348740,76.3,875,"Sub-Saharan Africa"
"5151","Libya",1964,7.676,48.914,1561744,215.2,30463,"Middle East & North Africa"
